location,date,new_cases,population
Luxembourg,2020-03-08,3.0,647601.0
Luxembourg,2020-03-15,83.0,647601.0
Luxembourg,2020-03-22,682.0,647601.0
Luxembourg,2020-03-29,1067.0,647601.0
Luxembourg,2020-04-05,624.0,647601.0
Luxembourg,2020-04-12,294.0,647601.0
Luxembourg,2020-04-19,110.0,647601.0
Luxembourg,2020-04-26,77.0,647601.0
Luxembourg,2020-05-03,46.0,647601.0
Luxembourg,2020-05-10,30.0,647601.0
Luxembourg,2020-05-17,26.0,647601.0
Luxembourg,2020-05-24,32.0,647601.0
Luxembourg,2020-05-31,13.0,647601.0
Luxembourg,2020-06-07,10.0,647601.0
Luxembourg,2020-06-14,26.0,647601.0
Luxembourg,2020-06-21,36.0,647601.0
Luxembourg,2020-06-28,106.0,647601.0
Luxembourg,2020-07-05,203.0,647601.0
Luxembourg,2020-07-12,255.0,647601.0
Luxembourg,2020-07-19,414.0,647601.0
Luxembourg,2020-07-26,473.0,647601.0
Luxembourg,2020-08-02,355.0,647601.0
Luxembourg,2020-08-09,249.0,647601.0
Luxembourg,2020-08-16,178.0,647601.0
Luxembourg,2020-08-23,250.0,647601.0
Luxembourg,2020-08-30,262.0,647601.0
Luxembourg,2020-09-06,265.0,647601.0
Luxembourg,2020-09-13,240.0,647601.0
Luxembourg,2020-09-20,590.0,647601.0
Luxembourg,2020-09-27,409.0,647601.0
Luxembourg,2020-10-04,463.0,647601.0
Luxembourg,2020-10-11,682.0,647601.0
Luxembourg,2020-10-18,1110.0,647601.0
Luxembourg,2020-10-25,2710.0,647601.0
Luxembourg,2020-11-01,3089.0,647601.0
Luxembourg,2020-11-08,2634.0,647601.0
Luxembourg,2020-11-15,2835.0,647601.0
Luxembourg,2020-11-22,3255.0,647601.0
Luxembourg,2020-11-29,3410.0,647601.0
Luxembourg,2020-12-06,3633.0,647601.0
Luxembourg,2020-12-13,3241.0,647601.0
Luxembourg,2020-12-20,2623.0,647601.0
Luxembourg,2020-12-27,1289.0,647601.0
Luxembourg,2021-01-03,1111.0,647601.0
Luxembourg,2021-01-10,1035.0,647601.0
Luxembourg,2021-01-17,857.0,647601.0
Luxembourg,2021-01-24,853.0,647601.0
Luxembourg,2021-01-31,1049.0,647601.0
Luxembourg,2021-02-07,1187.0,647601.0
Luxembourg,2021-02-14,1131.0,647601.0
Luxembourg,2021-02-21,1295.0,647601.0
Luxembourg,2021-02-28,1360.0,647601.0
Luxembourg,2021-03-07,1251.0,647601.0
Luxembourg,2021-03-14,1303.0,647601.0
Luxembourg,2021-03-21,1637.0,647601.0
Luxembourg,2021-03-28,1760.0,647601.0
Luxembourg,2021-04-04,1626.0,647601.0
Luxembourg,2021-04-11,1374.0,647601.0
Luxembourg,2021-04-18,1332.0,647601.0
Luxembourg,2021-04-25,1243.0,647601.0
Luxembourg,2021-05-02,1137.0,647601.0
Luxembourg,2021-05-09,954.0,647601.0
Luxembourg,2021-05-16,758.0,647601.0
Luxembourg,2021-05-23,526.0,647601.0
Luxembourg,2021-05-30,372.0,647601.0
Luxembourg,2021-06-06,338.0,647601.0
Luxembourg,2021-06-13,200.0,647601.0
Luxembourg,2021-06-20,103.0,647601.0
Luxembourg,2021-06-27,125.0,647601.0
Luxembourg,2021-07-04,846.0,647601.0
Luxembourg,2021-07-11,910.0,647601.0
Luxembourg,2021-07-18,800.0,647601.0
Luxembourg,2021-07-25,651.0,647601.0
Luxembourg,2021-08-01,509.0,647601.0
Luxembourg,2021-08-08,485.0,647601.0
Luxembourg,2021-08-15,370.0,647601.0
Luxembourg,2021-08-22,503.0,647601.0
Luxembourg,2021-08-29,634.0,647601.0
Luxembourg,2021-09-05,655.0,647601.0
Luxembourg,2021-09-12,605.0,647601.0
Luxembourg,2021-09-19,580.0,647601.0
Luxembourg,2021-09-26,621.0,647601.0
Luxembourg,2021-10-03,626.0,647601.0
Luxembourg,2021-10-10,728.0,647601.0
Luxembourg,2021-10-17,854.0,647601.0
Luxembourg,2021-10-24,1046.0,647601.0
Luxembourg,2021-10-31,1176.0,647601.0
Luxembourg,2021-11-07,1306.0,647601.0
Luxembourg,2021-11-14,1564.0,647601.0
Luxembourg,2021-11-21,1999.0,647601.0
Luxembourg,2021-11-28,2549.0,647601.0
Luxembourg,2021-12-05,2880.0,647601.0
Luxembourg,2021-12-12,2725.0,647601.0
Luxembourg,2021-12-19,2933.0,647601.0
Luxembourg,2021-12-26,3033.0,647601.0
Luxembourg,2022-01-02,6642.0,647601.0
Luxembourg,2022-01-09,12803.0,647601.0
Luxembourg,2022-01-16,13715.0,647601.0
Luxembourg,2022-01-23,18413.0,647601.0
Luxembourg,2022-01-30,17703.0,647601.0
Luxembourg,2022-02-06,13029.0,647601.0
Luxembourg,2022-02-13,6852.0,647601.0
Luxembourg,2022-02-20,4237.0,647601.0
Luxembourg,2022-02-27,5666.0,647601.0
Luxembourg,2022-03-06,5764.0,647601.0
Luxembourg,2022-03-13,7190.0,647601.0
Luxembourg,2022-03-20,9459.0,647601.0
Luxembourg,2022-03-27,11570.0,647601.0
Luxembourg,2022-04-03,9821.0,647601.0
Luxembourg,2022-04-10,7285.0,647601.0
Luxembourg,2022-04-17,6395.0,647601.0
Luxembourg,2022-04-24,5108.0,647601.0
Luxembourg,2022-05-01,4363.0,647601.0
Luxembourg,2022-05-08,3978.0,647601.0
Luxembourg,2022-05-15,3233.0,647601.0
Luxembourg,2022-05-22,2283.0,647601.0
Luxembourg,2022-05-29,1433.0,647601.0
Luxembourg,2022-06-05,2482.0,647601.0
Luxembourg,2022-06-12,3668.0,647601.0
Luxembourg,2022-06-19,5283.0,647601.0
Luxembourg,2022-06-26,5981.0,647601.0
Luxembourg,2022-07-03,7840.0,647601.0
Luxembourg,2022-07-10,7799.0,647601.0
Luxembourg,2022-07-17,6680.0,647601.0
Luxembourg,2022-07-24,4808.0,647601.0
Luxembourg,2022-07-31,2769.0,647601.0
Luxembourg,2022-08-07,1782.0,647601.0
Luxembourg,2022-08-14,1244.0,647601.0
Luxembourg,2022-08-21,1082.0,647601.0
Luxembourg,2022-08-28,1112.0,647601.0
Luxembourg,2022-09-04,1046.0,647601.0
Luxembourg,2022-09-11,1105.0,647601.0
Luxembourg,2022-09-18,1453.0,647601.0
Luxembourg,2022-09-25,1951.0,647601.0
Luxembourg,2022-10-02,3246.0,647601.0
Luxembourg,2022-10-09,4358.0,647601.0
Luxembourg,2022-10-16,4038.0,647601.0
Luxembourg,2022-10-23,3416.0,647601.0
Luxembourg,2022-10-30,2323.0,647601.0
Luxembourg,2022-11-06,1362.0,647601.0
Luxembourg,2022-11-13,1461.0,647601.0
Luxembourg,2022-11-20,1705.0,647601.0
Luxembourg,2022-11-27,1938.0,647601.0
Luxembourg,2022-12-04,2026.0,647601.0
Luxembourg,2022-12-11,2517.0,647601.0
Luxembourg,2022-12-18,2689.0,647601.0
Luxembourg,2022-12-25,2873.0,647601.0
Luxembourg,2023-01-01,1373.0,647601.0
Luxembourg,2023-01-08,1053.0,647601.0
Luxembourg,2023-01-15,672.0,647601.0
Luxembourg,2023-01-22,551.0,647601.0
Luxembourg,2023-01-29,646.0,647601.0
Luxembourg,2023-02-05,849.0,647601.0
Luxembourg,2023-02-12,940.0,647601.0
Luxembourg,2023-02-19,884.0,647601.0
Luxembourg,2023-02-26,1428.0,647601.0
Luxembourg,2023-03-05,1638.0,647601.0
Luxembourg,2023-03-12,1818.0,647601.0
Luxembourg,2023-03-19,1798.0,647601.0
Luxembourg,2023-03-26,1575.0,647601.0
Luxembourg,2023-04-02,1012.0,647601.0
Luxembourg,2023-04-09,313.0,647601.0
Luxembourg,2023-04-16,232.0,647601.0
Luxembourg,2023-04-23,244.0,647601.0
Luxembourg,2023-04-30,208.0,647601.0
Luxembourg,2023-05-07,198.0,647601.0
Luxembourg,2023-05-14,152.0,647601.0
Luxembourg,2023-05-21,100.0,647601.0
Luxembourg,2023-05-28,106.0,647601.0
Luxembourg,2023-06-04,44.0,647601.0
Luxembourg,2023-06-11,44.0,647601.0
Luxembourg,2023-06-18,40.0,647601.0
Luxembourg,2023-06-25,28.0,647601.0
Luxembourg,2023-07-02,30.0,647601.0
Luxembourg,2023-07-09,36.0,647601.0
Luxembourg,2023-07-16,34.0,647601.0
Luxembourg,2023-07-23,33.0,647601.0
Luxembourg,2023-07-30,74.0,647601.0
Luxembourg,2023-08-06,59.0,647601.0
Luxembourg,2023-08-13,67.0,647601.0
Luxembourg,2023-08-20,119.0,647601.0
Luxembourg,2023-08-27,135.0,647601.0
Luxembourg,2023-09-03,189.0,647601.0
Luxembourg,2023-09-10,246.0,647601.0
Luxembourg,2023-09-17,267.0,647601.0
Luxembourg,2023-09-24,308.0,647601.0
Luxembourg,2023-10-01,355.0,647601.0
Luxembourg,2023-10-08,372.0,647601.0
Luxembourg,2023-10-15,350.0,647601.0
Luxembourg,2023-10-22,259.0,647601.0
Luxembourg,2023-10-29,284.0,647601.0
Luxembourg,2023-11-05,195.0,647601.0
Luxembourg,2023-11-12,294.0,647601.0
Luxembourg,2023-11-19,259.0,647601.0
Luxembourg,2023-11-26,319.0,647601.0
Luxembourg,2023-12-03,460.0,647601.0
Luxembourg,2023-12-10,658.0,647601.0
Luxembourg,2023-12-17,790.0,647601.0
Luxembourg,2023-12-24,686.0,647601.0
Luxembourg,2023-12-31,346.0,647601.0
Malta,2020-03-08,3.0,533293.0
Malta,2020-03-15,28.0,533293.0
Malta,2020-03-22,78.0,533293.0
Malta,2020-03-29,50.0,533293.0
Malta,2020-04-05,79.0,533293.0
Malta,2020-04-12,149.0,533293.0
Malta,2020-04-19,44.0,533293.0
Malta,2020-04-26,20.0,533293.0
Malta,2020-05-03,30.0,533293.0
Malta,2020-05-10,23.0,533293.0
Malta,2020-05-17,54.0,533293.0
Malta,2020-05-24,56.0,533293.0
Malta,2020-05-31,7.0,533293.0
Malta,2020-06-07,11.0,533293.0
Malta,2020-06-14,21.0,533293.0
Malta,2020-06-21,15.0,533293.0
Malta,2020-06-28,5.0,533293.0
Malta,2020-07-05,2.0,533293.0
Malta,2020-07-12,2.0,533293.0
Malta,2020-07-19,3.0,533293.0
Malta,2020-07-26,24.0,533293.0
Malta,2020-08-02,167.0,533293.0
Malta,2020-08-09,243.0,533293.0
Malta,2020-08-16,368.0,533293.0
Malta,2020-08-23,295.0,533293.0
Malta,2020-08-30,249.0,533293.0
Malta,2020-09-06,233.0,533293.0
Malta,2020-09-13,326.0,533293.0
Malta,2020-09-20,376.0,533293.0
Malta,2020-09-27,230.0,533293.0
Malta,2020-10-04,320.0,533293.0
Malta,2020-10-11,519.0,533293.0
Malta,2020-10-18,891.0,533293.0
Malta,2020-10-25,841.0,533293.0
Malta,2020-11-01,800.0,533293.0
Malta,2020-11-08,871.0,533293.0
Malta,2020-11-15,907.0,533293.0
Malta,2020-11-22,854.0,533293.0
Malta,2020-11-29,871.0,533293.0
Malta,2020-12-06,778.0,533293.0
Malta,2020-12-13,600.0,533293.0
Malta,2020-12-20,558.0,533293.0
Malta,2020-12-27,615.0,533293.0
Malta,2021-01-03,925.0,533293.0
Malta,2021-01-10,1286.0,533293.0
Malta,2021-01-17,1211.0,533293.0
Malta,2021-01-24,1133.0,533293.0
Malta,2021-01-31,1143.0,533293.0
Malta,2021-02-07,704.0,533293.0
Malta,2021-02-14,1128.0,533293.0
Malta,2021-02-21,1133.0,533293.0
Malta,2021-02-28,1607.0,533293.0
Malta,2021-03-07,1904.0,533293.0
Malta,2021-03-14,2094.0,533293.0
Malta,2021-03-21,1572.0,533293.0
Malta,2021-03-28,617.0,533293.0
Malta,2021-04-04,340.0,533293.0
Malta,2021-04-11,380.0,533293.0
Malta,2021-04-18,362.0,533293.0
Malta,2021-04-25,165.0,533293.0
Malta,2021-05-02,166.0,533293.0
Malta,2021-05-09,105.0,533293.0
Malta,2021-05-16,56.0,533293.0
Malta,2021-05-23,23.0,533293.0
Malta,2021-05-30,29.0,533293.0
Malta,2021-06-06,35.0,533293.0
Malta,2021-06-13,11.0,533293.0
Malta,2021-06-20,16.0,533293.0
Malta,2021-06-27,23.0,533293.0
Malta,2021-07-04,51.0,533293.0
Malta,2021-07-11,622.0,533293.0
Malta,2021-07-18,1383.0,533293.0
Malta,2021-07-25,1133.0,533293.0
Malta,2021-08-01,633.0,533293.0
Malta,2021-08-08,469.0,533293.0
Malta,2021-08-15,474.0,533293.0
Malta,2021-08-22,454.0,533293.0
Malta,2021-08-29,291.0,533293.0
Malta,2021-09-05,384.0,533293.0
Malta,2021-09-12,285.0,533293.0
Malta,2021-09-19,204.0,533293.0
Malta,2021-09-26,109.0,533293.0
Malta,2021-10-03,118.0,533293.0
Malta,2021-10-10,137.0,533293.0
Malta,2021-10-17,108.0,533293.0
Malta,2021-10-24,98.0,533293.0
Malta,2021-10-31,108.0,533293.0
Malta,2021-11-07,258.0,533293.0
Malta,2021-11-14,323.0,533293.0
Malta,2021-11-21,518.0,533293.0
Malta,2021-11-28,559.0,533293.0
Malta,2021-12-05,681.0,533293.0
Malta,2021-12-12,625.0,533293.0
Malta,2021-12-19,1466.0,533293.0
Malta,2021-12-26,5161.0,533293.0
Malta,2022-01-02,8118.0,533293.0
Malta,2022-01-09,5468.0,533293.0
Malta,2022-01-16,2968.0,533293.0
Malta,2022-01-23,2073.0,533293.0
Malta,2022-01-30,1641.0,533293.0
Malta,2022-02-06,1428.0,533293.0
Malta,2022-02-13,823.0,533293.0
Malta,2022-02-20,637.0,533293.0
Malta,2022-02-27,540.0,533293.0
Malta,2022-03-06,664.0,533293.0
Malta,2022-03-13,962.0,533293.0
Malta,2022-03-20,1906.0,533293.0
Malta,2022-03-27,2570.0,533293.0
Malta,2022-04-03,4491.0,533293.0
Malta,2022-04-10,4557.0,533293.0
Malta,2022-04-17,2664.0,533293.0
Malta,2022-04-24,1764.0,533293.0
Malta,2022-05-01,1250.0,533293.0
Malta,2022-05-08,984.0,533293.0
Malta,2022-05-15,658.0,533293.0
Malta,2022-05-22,537.0,533293.0
Malta,2022-05-29,532.0,533293.0
Malta,2022-06-05,615.0,533293.0
Malta,2022-06-12,934.0,533293.0
Malta,2022-06-19,1720.0,533293.0
Malta,2022-06-26,3160.0,533293.0
Malta,2022-07-03,3860.0,533293.0
Malta,2022-07-10,3765.0,533293.0
Malta,2022-07-17,2275.0,533293.0
Malta,2022-07-24,1249.0,533293.0
Malta,2022-07-31,608.0,533293.0
Malta,2022-08-07,417.0,533293.0
Malta,2022-08-14,287.0,533293.0
Malta,2022-08-21,242.0,533293.0
Malta,2022-08-28,189.0,533293.0
Malta,2022-09-04,139.0,533293.0
Malta,2022-09-11,130.0,533293.0
Malta,2022-09-18,149.0,533293.0
Malta,2022-09-25,156.0,533293.0
Malta,2022-10-02,155.0,533293.0
Malta,2022-10-09,146.0,533293.0
Malta,2022-10-16,147.0,533293.0
Malta,2022-10-23,184.0,533293.0
Malta,2022-10-30,141.0,533293.0
Malta,2022-11-06,123.0,533293.0
Malta,2022-11-13,128.0,533293.0
Malta,2022-11-20,98.0,533293.0
Malta,2022-11-27,81.0,533293.0
Malta,2022-12-04,91.0,533293.0
Malta,2022-12-11,103.0,533293.0
Malta,2022-12-18,141.0,533293.0
Malta,2022-12-25,133.0,533293.0
Malta,2023-01-01,167.0,533293.0
Malta,2023-01-08,241.0,533293.0
Malta,2023-01-15,165.0,533293.0
Malta,2023-01-22,133.0,533293.0
Malta,2023-01-29,109.0,533293.0
Malta,2023-02-05,104.0,533293.0
Malta,2023-02-12,82.0,533293.0
Malta,2023-02-19,90.0,533293.0
Malta,2023-02-26,139.0,533293.0
Malta,2023-03-05,133.0,533293.0
Malta,2023-03-12,139.0,533293.0
Malta,2023-03-19,148.0,533293.0
Malta,2023-03-26,106.0,533293.0
Malta,2023-04-02,129.0,533293.0
Malta,2023-04-09,81.0,533293.0
Malta,2023-04-16,103.0,533293.0
Malta,2023-04-23,124.0,533293.0
Malta,2023-04-30,83.0,533293.0
Malta,2023-05-07,50.0,533293.0
Malta,2023-05-14,57.0,533293.0
Malta,2023-05-21,46.0,533293.0
Malta,2023-05-28,79.0,533293.0
Malta,2023-06-04,59.0,533293.0
Malta,2023-06-11,43.0,533293.0
Malta,2023-06-18,60.0,533293.0
Malta,2023-06-25,59.0,533293.0
Malta,2023-07-02,86.0,533293.0
Malta,2023-07-09,60.0,533293.0
Malta,2023-07-16,102.0,533293.0
Malta,2023-07-23,74.0,533293.0
Malta,2023-07-30,135.0,533293.0
Malta,2023-08-06,151.0,533293.0
Malta,2023-08-13,150.0,533293.0
Malta,2023-08-20,140.0,533293.0
Malta,2023-08-27,180.0,533293.0
Malta,2023-09-03,134.0,533293.0
Malta,2023-09-10,107.0,533293.0
Malta,2023-09-17,62.0,533293.0
Malta,2023-09-24,75.0,533293.0
Malta,2023-10-01,79.0,533293.0
Malta,2023-10-08,63.0,533293.0
Malta,2023-10-15,68.0,533293.0
Malta,2023-10-22,43.0,533293.0
Malta,2023-10-29,30.0,533293.0
Malta,2023-11-05,21.0,533293.0
Malta,2023-11-12,21.0,533293.0
Malta,2023-11-19,13.0,533293.0
Malta,2023-11-26,22.0,533293.0
Malta,2023-12-03,12.0,533293.0
Malta,2023-12-10,28.0,533293.0
Malta,2023-12-17,40.0,533293.0
Malta,2023-12-24,61.0,533293.0
Malta,2023-12-31,99.0,533293.0
Moldova,2020-03-08,1.0,3272993.0
Moldova,2020-03-15,7.0,3272993.0
Moldova,2020-03-22,72.0,3272993.0
Moldova,2020-03-29,151.0,3272993.0
Moldova,2020-04-05,521.0,3272993.0
Moldova,2020-04-12,808.0,3272993.0
Moldova,2020-04-19,791.0,3272993.0
Moldova,2020-04-26,953.0,3272993.0
Moldova,2020-05-03,748.0,3272993.0
Moldova,2020-05-10,815.0,3272993.0
Moldova,2020-05-17,1067.0,3272993.0
Moldova,2020-05-24,1060.0,3272993.0
Moldova,2020-05-31,1104.0,3272993.0
Moldova,2020-06-07,1413.0,3272993.0
Moldova,2020-06-14,1948.0,3272993.0
Moldova,2020-06-21,2494.0,3272993.0
Moldova,2020-06-28,2127.0,3272993.0
Moldova,2020-07-05,1592.0,3272993.0
Moldova,2020-07-12,1536.0,3272993.0
Moldova,2020-07-19,1586.0,3272993.0
Moldova,2020-07-26,2034.0,3272993.0
Moldova,2020-08-02,2285.0,3272993.0
Moldova,2020-08-09,2330.0,3272993.0
Moldova,2020-08-16,2462.0,3272993.0
Moldova,2020-08-23,3167.0,3272993.0
Moldova,2020-08-30,3332.0,3272993.0
Moldova,2020-09-06,3069.0,3272993.0
Moldova,2020-09-13,3241.0,3272993.0
Moldova,2020-09-20,3622.0,3272993.0
Moldova,2020-09-27,4198.0,3272993.0
Moldova,2020-10-04,5354.0,3272993.0
Moldova,2020-10-11,5874.0,3272993.0
Moldova,2020-10-18,4890.0,3272993.0
Moldova,2020-10-25,4437.0,3272993.0
Moldova,2020-11-01,4951.0,3272993.0
Moldova,2020-11-08,5635.0,3272993.0
Moldova,2020-11-15,7097.0,3272993.0
Moldova,2020-11-22,7917.0,3272993.0
Moldova,2020-11-29,9163.0,3272993.0
Moldova,2020-12-06,9705.0,3272993.0
Moldova,2020-12-13,10166.0,3272993.0
Moldova,2020-12-20,8855.0,3272993.0
Moldova,2020-12-27,6418.0,3272993.0
Moldova,2021-01-03,4698.0,3272993.0
Moldova,2021-01-10,3399.0,3272993.0
Moldova,2021-01-17,3547.0,3272993.0
Moldova,2021-01-24,3297.0,3272993.0
Moldova,2021-01-31,3576.0,3272993.0
Moldova,2021-02-07,4730.0,3272993.0
Moldova,2021-02-14,5562.0,3272993.0
Moldova,2021-02-21,6440.0,3272993.0
Moldova,2021-02-28,8611.0,3272993.0
Moldova,2021-03-07,9749.0,3272993.0
Moldova,2021-03-14,9105.0,3272993.0
Moldova,2021-03-21,10493.0,3272993.0
Moldova,2021-03-28,11457.0,3272993.0
Moldova,2021-04-04,8734.0,3272993.0
Moldova,2021-04-11,6492.0,3272993.0
Moldova,2021-04-18,4608.0,3272993.0
Moldova,2021-04-25,3404.0,3272993.0
Moldova,2021-05-02,2262.0,3272993.0
Moldova,2021-05-09,1444.0,3272993.0
Moldova,2021-05-16,1132.0,3272993.0
Moldova,2021-05-23,865.0,3272993.0
Moldova,2021-05-30,504.0,3272993.0
Moldova,2021-06-06,327.0,3272993.0
Moldova,2021-06-13,326.0,3272993.0
Moldova,2021-06-20,345.0,3272993.0
Moldova,2021-06-27,424.0,3272993.0
Moldova,2021-07-04,404.0,3272993.0
Moldova,2021-07-11,488.0,3272993.0
Moldova,2021-07-18,484.0,3272993.0
Moldova,2021-07-25,678.0,3272993.0
Moldova,2021-08-01,897.0,3272993.0
Moldova,2021-08-08,1077.0,3272993.0
Moldova,2021-08-15,1392.0,3272993.0
Moldova,2021-08-22,2336.0,3272993.0
Moldova,2021-08-29,2501.0,3272993.0
Moldova,2021-09-05,3202.0,3272993.0
Moldova,2021-09-12,4613.0,3272993.0
Moldova,2021-09-19,6617.0,3272993.0
Moldova,2021-09-26,7161.0,3272993.0
Moldova,2021-10-03,8295.0,3272993.0
Moldova,2021-10-10,9305.0,3272993.0
Moldova,2021-10-17,9437.0,3272993.0
Moldova,2021-10-24,11680.0,3272993.0
Moldova,2021-10-31,10021.0,3272993.0
Moldova,2021-11-07,8402.0,3272993.0
Moldova,2021-11-14,7153.0,3272993.0
Moldova,2021-11-21,5161.0,3272993.0
Moldova,2021-11-28,4495.0,3272993.0
Moldova,2021-12-05,3836.0,3272993.0
Moldova,2021-12-12,3240.0,3272993.0
Moldova,2021-12-19,2752.0,3272993.0
Moldova,2021-12-26,2195.0,3272993.0
Moldova,2022-01-02,2085.0,3272993.0
Moldova,2022-01-09,3467.0,3272993.0
Moldova,2022-01-16,8019.0,3272993.0
Moldova,2022-01-23,19083.0,3272993.0
Moldova,2022-01-30,31246.0,3272993.0
Moldova,2022-02-06,29022.0,3272993.0
Moldova,2022-02-13,17245.0,3272993.0
Moldova,2022-02-20,10668.0,3272993.0
Moldova,2022-02-27,6128.0,3272993.0
Moldova,2022-03-06,4081.0,3272993.0
Moldova,2022-03-13,2601.0,3272993.0
Moldova,2022-03-20,2466.0,3272993.0
Moldova,2022-03-27,2142.0,3272993.0
Moldova,2022-04-03,1597.0,3272993.0
Moldova,2022-04-10,1246.0,3272993.0
Moldova,2022-04-17,986.0,3272993.0
Moldova,2022-04-24,555.0,3272993.0
Moldova,2022-05-01,220.0,3272993.0
Moldova,2022-05-08,547.0,3272993.0
Moldova,2022-05-15,413.0,3272993.0
Moldova,2022-05-22,326.0,3272993.0
Moldova,2022-05-29,475.0,3272993.0
Moldova,2022-06-05,34.0,3272993.0
Moldova,2022-06-12,227.0,3272993.0
Moldova,2022-06-19,224.0,3272993.0
Moldova,2022-06-26,251.0,3272993.0
Moldova,2022-07-03,465.0,3272993.0
Moldova,2022-07-10,1014.0,3272993.0
Moldova,2022-07-17,1852.0,3272993.0
Moldova,2022-07-24,3360.0,3272993.0
Moldova,2022-07-31,5793.0,3272993.0
Moldova,2022-08-07,9528.0,3272993.0
Moldova,2022-08-14,10147.0,3272993.0
Moldova,2022-08-21,9334.0,3272993.0
Moldova,2022-08-28,7892.0,3272993.0
Moldova,2022-09-04,5964.0,3272993.0
Moldova,2022-09-11,8131.0,3272993.0
Moldova,2022-09-18,3840.0,3272993.0
Moldova,2022-09-25,2414.0,3272993.0
Moldova,2022-10-02,1374.0,3272993.0
Moldova,2022-10-09,1101.0,3272993.0
Moldova,2022-10-16,623.0,3272993.0
Moldova,2022-10-23,622.0,3272993.0
Moldova,2022-10-30,566.0,3272993.0
Moldova,2022-11-13,347.0,3272993.0
Moldova,2022-11-20,278.0,3272993.0
Moldova,2022-11-27,313.0,3272993.0
Moldova,2022-12-04,319.0,3272993.0
Moldova,2022-12-11,329.0,3272993.0
Moldova,2022-12-18,343.0,3272993.0
Moldova,2022-12-25,448.0,3272993.0
Moldova,2023-01-01,358.0,3272993.0
Moldova,2023-01-08,364.0,3272993.0
Moldova,2023-01-15,302.0,3272993.0
Moldova,2023-01-22,857.0,3272993.0
Moldova,2023-01-29,600.0,3272993.0
Moldova,2023-02-05,905.0,3272993.0
Moldova,2023-02-12,1338.0,3272993.0
Moldova,2023-02-19,2834.0,3272993.0
Moldova,2023-02-26,3702.0,3272993.0
Moldova,2023-03-05,3690.0,3272993.0
Moldova,2023-03-12,2836.0,3272993.0
Moldova,2023-03-19,2373.0,3272993.0
Moldova,2023-03-26,1491.0,3272993.0
Moldova,2023-04-02,991.0,3272993.0
Moldova,2023-04-09,684.0,3272993.0
Moldova,2023-04-16,463.0,3272993.0
Moldova,2023-04-23,280.0,3272993.0
Moldova,2023-04-30,165.0,3272993.0
Moldova,2023-05-07,110.0,3272993.0
Moldova,2023-05-14,76.0,3272993.0
Moldova,2023-05-21,55.0,3272993.0
Moldova,2023-05-28,52.0,3272993.0
Moldova,2023-06-04,30.0,3272993.0
Moldova,2023-06-11,29.0,3272993.0
Moldova,2023-06-18,32.0,3272993.0
Moldova,2023-06-25,19.0,3272993.0
Moldova,2023-07-02,22.0,3272993.0
Moldova,2023-07-09,17.0,3272993.0
Moldova,2023-07-16,31.0,3272993.0
Moldova,2023-07-23,17.0,3272993.0
Moldova,2023-07-30,25.0,3272993.0
Moldova,2023-08-06,25.0,3272993.0
Moldova,2023-08-13,54.0,3272993.0
Moldova,2023-08-20,138.0,3272993.0
Moldova,2023-08-27,173.0,3272993.0
Moldova,2023-09-03,203.0,3272993.0
Moldova,2023-09-10,424.0,3272993.0
Moldova,2023-09-17,825.0,3272993.0
Moldova,2023-09-24,994.0,3272993.0
Moldova,2023-10-01,839.0,3272993.0
Moldova,2023-10-08,630.0,3272993.0
Moldova,2023-10-15,559.0,3272993.0
Moldova,2023-10-22,568.0,3272993.0
Moldova,2023-10-29,372.0,3272993.0
Moldova,2023-11-05,355.0,3272993.0
Moldova,2023-11-12,451.0,3272993.0
Moldova,2023-11-19,270.0,3272993.0
Moldova,2023-11-26,223.0,3272993.0
Moldova,2023-12-03,508.0,3272993.0
Moldova,2023-12-10,484.0,3272993.0
Moldova,2023-12-17,558.0,3272993.0
Moldova,2023-12-24,722.0,3272993.0
Moldova,2023-12-31,838.0,3272993.0
Monaco,2020-01-12,1.0,36491.0
Monaco,2020-03-01,1.0,36491.0
Monaco,2020-03-15,5.0,36491.0
Monaco,2020-03-22,5.0,36491.0
Monaco,2020-03-29,15.0,36491.0
Monaco,2020-04-05,14.0,36491.0
Monaco,2020-04-12,12.0,36491.0
Monaco,2020-04-19,1.0,36491.0
Monaco,2020-04-26,2.0,36491.0
Monaco,2020-05-17,1.0,36491.0
Monaco,2020-05-24,2.0,36491.0
Monaco,2020-06-28,2.0,36491.0
Monaco,2020-07-05,5.0,36491.0
Monaco,2020-07-12,2.0,36491.0
Monaco,2020-07-26,3.0,36491.0
Monaco,2020-08-02,3.0,36491.0
Monaco,2020-08-09,3.0,36491.0
Monaco,2020-08-16,6.0,36491.0
Monaco,2020-08-23,18.0,36491.0
Monaco,2020-08-30,22.0,36491.0
Monaco,2020-09-06,24.0,36491.0
Monaco,2020-09-13,13.0,36491.0
Monaco,2020-09-20,14.0,36491.0
Monaco,2020-09-27,8.0,36491.0
Monaco,2020-10-04,9.0,36491.0
Monaco,2020-10-11,14.0,36491.0
Monaco,2020-10-18,22.0,36491.0
Monaco,2020-10-25,32.0,36491.0
Monaco,2020-11-01,55.0,36491.0
Monaco,2020-11-08,55.0,36491.0
Monaco,2020-11-15,54.0,36491.0
Monaco,2020-11-22,28.0,36491.0
Monaco,2020-11-29,18.0,36491.0
Monaco,2020-12-06,20.0,36491.0
Monaco,2020-12-13,31.0,36491.0
Monaco,2020-12-20,64.0,36491.0
